status	family	pval	qval	gene_short_name	num_cells_expressed	use_for_ordering
Olfr39	OK	negbinomial.size	0.996252095064956	0.999999999737279	Olfr39	21	FALSE
Olfr390	OK	negbinomial.size	0.984894284002312	0.999999999737279	Olfr390	19	FALSE
Olfr392	OK	negbinomial.size	0.319590228674941	0.879049632191522	Olfr392	11	FALSE
Olfr393	OK	negbinomial.size	0.803438930793485	0.999999999737279	Olfr393	17	FALSE
Olfr394	OK	negbinomial.size	0.822036471790587	0.999999999737279	Olfr394	19	FALSE
Olfr395	OK	negbinomial.size	0.0190593364499688	0.247842824033099	Olfr395	11	FALSE
Olfr397	OK	negbinomial.size	0.620392153552987	0.985995631719328	Olfr397	7	FALSE
Olfr398	OK	negbinomial.size	0.48576243135206	0.957142070896015	Olfr398	23	FALSE
Olfr403	OK	negbinomial.size	0.191748456720142	0.76738097403864	Olfr403	25	FALSE
Olfr410	OK	negbinomial.size	0.460884705779981	0.947514489953657	Olfr410	13	FALSE
Olfr414	OK	negbinomial.size	0.531023066344196	0.96343578806849	Olfr414	15	FALSE
Olfr417	OK	negbinomial.size	0.190859880054533	0.766477810638681	Olfr417	6	FALSE
Olfr418	OK	negbinomial.size	0.880491525395204	0.999999999737279	Olfr418	21	FALSE
Olfr420	OK	negbinomial.size	0.0702603567293706	0.526824334022472	Olfr420	8	FALSE
Olfr432	OK	negbinomial.size	0.0766811744801105	0.547018661137035	Olfr432	10	FALSE
Olfr433	OK	negbinomial.size	0.247725043313908	0.819352795227766	Olfr433	8	FALSE
Olfr44	OK	negbinomial.size	0.435891231827425	0.934714442559133	Olfr44	18	FALSE
Olfr446	OK	negbinomial.size	0.903093180894575	0.999999999737279	Olfr446	25	FALSE
Olfr45	OK	negbinomial.size	0.205494203490492	0.783090379958962	Olfr45	37	FALSE
Olfr457	OK	negbinomial.size	0.017720233137982	0.237107950856952	Olfr457	10	FALSE
Olfr459	OK	negbinomial.size	0.903986687311121	0.999999999737279	Olfr459	20	FALSE
Olfr461	OK	negbinomial.size	0.93971532739697	0.999999999737279	Olfr461	8	FALSE
Olfr465-ps1	OK	negbinomial.size	0.0352911192367731	0.35348879819802	Olfr465-ps1	17	FALSE
Olfr466	OK	negbinomial.size	0.690979459772921	0.999826885425933	Olfr466	20	FALSE
Olfr472	OK	negbinomial.size	0.102647851181441	0.613631596356092	Olfr472	38	FALSE
Olfr477	OK	negbinomial.size	0.304296673600221	0.86937643098306	Olfr477	13	FALSE
Olfr478	OK	negbinomial.size	0.999999999628456	0.999999999737279	Olfr478	11	FALSE
Olfr479	OK	negbinomial.size	0.818135556574191	0.999999999737279	Olfr479	13	FALSE
Olfr481	OK	negbinomial.size	0.153197696220417	0.707459013077591	Olfr481	18	FALSE
Olfr484	OK	negbinomial.size	0.915841129197515	0.999999999737279	Olfr484	9	FALSE
Olfr487	OK	negbinomial.size	0.365188351609727	0.905974760620597	Olfr487	9	FALSE
Olfr49	OK	negbinomial.size	0.569838669793684	0.974312352470049	Olfr49	20	FALSE
Olfr497	OK	negbinomial.size	0.237710377562003	0.807993995265259	Olfr497	14	FALSE
Olfr506	OK	negbinomial.size	0.088729955138801	0.580819767425502	Olfr506	15	FALSE
Olfr509	OK	negbinomial.size	0.00398068622204383	0.0833062161853064	Olfr509	34	FALSE
Olfr51	OK	negbinomial.size	0.24919773746744	0.820003708208172	Olfr51	28	FALSE
Olfr510	OK	negbinomial.size	0.305512016672983	0.869651102813017	Olfr510	19	FALSE
Olfr518	OK	negbinomial.size	0.733045346043102	0.999999999737279	Olfr518	23	FALSE
Olfr52	OK	negbinomial.size	0.745057299223149	0.999999999737279	Olfr52	19	FALSE
Olfr525	OK	negbinomial.size	0.522788776455518	0.96343578806849	Olfr525	17	FALSE
Olfr532	OK	negbinomial.size	0.559400770066919	0.971303426940121	Olfr532	9	FALSE
Olfr533	OK	negbinomial.size	0.281672125234596	0.849619692156582	Olfr533	10	FALSE
Olfr536	OK	negbinomial.size	0.110620107923164	0.623670864459125	Olfr536	20	FALSE
Olfr537-ps1	OK	negbinomial.size	0.210152265450166	0.79050641054487	Olfr537-ps1	6	FALSE
Olfr539	OK	negbinomial.size	0.0247467393902029	0.291973647142062	Olfr539	33	FALSE
Olfr545	OK	negbinomial.size	0.494770706002337	0.95953672225272	Olfr545	31	FALSE
Olfr56	OK	negbinomial.size	0.0850820839016806	0.572372993179841	Olfr56	12	FALSE
Olfr566	OK	negbinomial.size	2.49197561323942e-05	0.00188786669252003	Olfr566	10	TRUE
Olfr571	OK	negbinomial.size	0.0843883089639442	0.57091721737656	Olfr571	14	FALSE
Olfr575	OK	negbinomial.size	0.235622291661228	0.8068799708092	Olfr575	18	FALSE
Olfr578	OK	negbinomial.size	0.551156200182411	0.969117710226814	Olfr578	12	FALSE
Olfr586	OK	negbinomial.size	0.0363427196294352	0.358919152611643	Olfr586	17	FALSE
Olfr588-ps1	OK	negbinomial.size	0.0170238051048431	0.230894717331083	Olfr588-ps1	14	FALSE
Olfr596	OK	negbinomial.size	0.144123717738297	0.689981664807799	Olfr596	17	FALSE
Olfr597	OK	negbinomial.size	0.544878419081333	0.967499081926676	Olfr597	15	FALSE
Olfr6	OK	negbinomial.size	0.0798391820839195	0.559479116875951	Olfr6	9	FALSE
Olfr60	OK	negbinomial.size	0.683526700314766	0.999337874469986	Olfr60	14	FALSE
Olfr600	OK	negbinomial.size	0.806889342932505	0.999999999737279	Olfr600	28	FALSE
Olfr613	OK	negbinomial.size	0.739513814044655	0.999999999737279	Olfr613	24	FALSE
Olfr622	OK	negbinomial.size	0.850579796354543	0.999999999737279	Olfr622	17	FALSE
Olfr628	OK	negbinomial.size	0.95715457812257	0.999999999737279	Olfr628	31	FALSE
Olfr633	OK	negbinomial.size	0.421502063166219	0.928012742252907	Olfr633	9	FALSE
Olfr64	OK	negbinomial.size	0.8646055534899	0.999999999737279	Olfr64	30	FALSE
Olfr642	OK	negbinomial.size	0.529908580391731	0.96343578806849	Olfr642	13	FALSE
Olfr645	OK	negbinomial.size	0.877658432463547	0.999999999737279	Olfr645	9	FALSE
Olfr646	OK	negbinomial.size	0.0974410230764123	0.604006174659998	Olfr646	26	FALSE
Olfr648	OK	negbinomial.size	0.410638611297658	0.923711556770834	Olfr648	28	FALSE
Olfr652	OK	negbinomial.size	0.696352459590485	0.999999999737279	Olfr652	18	FALSE
Olfr654	OK	negbinomial.size	0.884663575726311	0.999999999737279	Olfr654	10	FALSE
Olfr655	OK	negbinomial.size	0.601362263755573	0.9816142800573	Olfr655	35	FALSE
Olfr656	OK	negbinomial.size	0.212488529585036	0.791271698333972	Olfr656	20	FALSE
Olfr658	OK	negbinomial.size	0.991033603430651	0.999999999737279	Olfr658	11	FALSE
Olfr66	OK	negbinomial.size	0.904611761988284	0.999999999737279	Olfr66	32	FALSE
Olfr667	OK	negbinomial.size	0.138251783865191	0.67639051520787	Olfr667	32	FALSE
Olfr668	OK	negbinomial.size	0.318846316127158	0.878656316695056	Olfr668	6	FALSE
Olfr670	OK	negbinomial.size	0.216331561133789	0.793543765735553	Olfr670	7	FALSE
Olfr671	OK	negbinomial.size	0.35156432717959	0.898811504650345	Olfr671	24	FALSE
Olfr675	OK	negbinomial.size	0.317372544437053	0.878040940772845	Olfr675	19	FALSE
Olfr676	OK	negbinomial.size	0.0445111750699988	0.402865332091476	Olfr676	19	FALSE
Olfr678	OK	negbinomial.size	0.525889753417329	0.96343578806849	Olfr678	31	FALSE
Olfr691	OK	negbinomial.size	0.307581553550426	0.870425057212352	Olfr691	19	FALSE
Olfr695	OK	negbinomial.size	0.0795287310516254	0.558766125805281	Olfr695	6	FALSE
Olfr699	OK	negbinomial.size	0.973780511273831	0.999999999737279	Olfr699	14	FALSE
Olfr704	OK	negbinomial.size	0.0100201043175917	0.165313849472753	Olfr704	9	FALSE
Olfr705	OK	negbinomial.size	0.180214182497179	0.753608132051945	Olfr705	6	FALSE
Olfr709-ps1	OK	negbinomial.size	0.619754045096701	0.985995631719328	Olfr709-ps1	31	FALSE
Olfr71	OK	negbinomial.size	0.00134767105334156	0.0375907292214285	Olfr71	14	FALSE
Olfr713	OK	negbinomial.size	0.424837774942414	0.929053535641072	Olfr713	7	FALSE
Olfr714	OK	negbinomial.size	0.699302250607896	0.999999999737279	Olfr714	14	FALSE
Olfr715	OK	negbinomial.size	0.744033173527471	0.999999999737279	Olfr715	15	FALSE
Olfr715b	OK	negbinomial.size	0.0630680348763657	0.504071995339617	Olfr715b	15	FALSE
Olfr716	OK	negbinomial.size	0.955406088563829	0.999999999737279	Olfr716	28	FALSE
Olfr718-ps1	OK	negbinomial.size	0.296413659423281	0.861325788544022	Olfr718-ps1	37	FALSE
Olfr720	OK	negbinomial.size	0.288763175139267	0.85467396250107	Olfr720	24	FALSE
Olfr727	OK	negbinomial.size	0.513360581323152	0.963188957974354	Olfr727	16	FALSE
Olfr73	OK	negbinomial.size	0.859571344292319	0.999999999737279	Olfr73	15	FALSE
Olfr731	OK	negbinomial.size	0.391350921350753	0.915841519827168	Olfr731	31	FALSE
Olfr733	OK	negbinomial.size	0.512701516063006	0.963007111868717	Olfr733	9	FALSE
Olfr734	OK	negbinomial.size	0.314672876667182	0.875536551470706	Olfr734	22	FALSE
Olfr735	OK	negbinomial.size	0.451167746694006	0.943854701568644	Olfr735	31	FALSE
Olfr739	OK	negbinomial.size	0.0155823285698341	0.21860951355556	Olfr739	9	FALSE
Olfr740	OK	negbinomial.size	0.295662342984509	0.861325788544022	Olfr740	39	FALSE
Olfr741	OK	negbinomial.size	0.999999999628456	0.999999999737279	Olfr741	9	FALSE
Olfr742	OK	negbinomial.size	0.679422257734772	0.998538676306326	Olfr742	15	FALSE
Olfr744	OK	negbinomial.size	0.479293023112036	0.95366813197299	Olfr744	11	FALSE
Olfr75-ps1	OK	negbinomial.size	0.970364903813759	0.999999999737279	Olfr75-ps1	20	FALSE
Olfr76	OK	negbinomial.size	0.401158714823471	0.92122698687934	Olfr76	7	FALSE
Olfr760-ps1	OK	negbinomial.size	0.244202736048837	0.816900880309105	Olfr760-ps1	11	FALSE
Olfr767	OK	negbinomial.size	0.725679770644638	0.999999999737279	Olfr767	34	FALSE
Olfr769	OK	negbinomial.size	0.839974781127858	0.999999999737279	Olfr769	33	FALSE
Olfr77	OK	negbinomial.size	0.281881604647755	0.849619692156582	Olfr77	32	FALSE
Olfr774	OK	negbinomial.size	0.893406265268717	0.999999999737279	Olfr774	6	FALSE
Olfr775	OK	negbinomial.size	0.205685577963946	0.783174367247461	Olfr775	26	FALSE
Olfr786	OK	negbinomial.size	0.999999999628456	0.999999999737279	Olfr786	7	FALSE
Olfr787	OK	negbinomial.size	0.999999999628456	0.999999999737279	Olfr787	9	FALSE
Olfr788	OK	negbinomial.size	0.216331561133789	0.793543765735553	Olfr788	6	FALSE
Olfr789	OK	negbinomial.size	0.999999999628456	0.999999999737279	Olfr789	7	FALSE
Olfr794	OK	negbinomial.size	0.611721996550631	0.984187020677871	Olfr794	20	FALSE
Olfr796	OK	negbinomial.size	5.46827213618907e-05	0.00332773139866769	Olfr796	21	FALSE
Olfr801	OK	negbinomial.size	0.99159027935244	0.999999999737279	Olfr801	8	FALSE
Olfr802	OK	negbinomial.size	0.429642677830604	0.931764856479848	Olfr802	30	FALSE
Olfr803	OK	negbinomial.size	0.0804801903979808	0.561984218304974	Olfr803	32	FALSE
Olfr804	OK	negbinomial.size	0.632595628618185	0.988319372489282	Olfr804	32	FALSE
Olfr806	OK	negbinomial.size	0.199709525009853	0.77648283652294	Olfr806	12	FALSE
Olfr808	OK	negbinomial.size	0.281408588998724	0.849619692156582	Olfr808	7	FALSE
Olfr809	OK	negbinomial.size	0.236568484414546	0.8068799708092	Olfr809	7	FALSE
Olfr814	OK	negbinomial.size	0.330404833349768	0.887144627556273	Olfr814	26	FALSE
Olfr816	OK	negbinomial.size	0.236568484414546	0.8068799708092	Olfr816	8	FALSE
Olfr822	OK	negbinomial.size	0.67355361192294	0.996221763717173	Olfr822	17	FALSE
Olfr825	OK	negbinomial.size	0.437555480723033	0.934816965666878	Olfr825	23	FALSE
Olfr829	OK	negbinomial.size	0.0174694035684893	0.234644699431548	Olfr829	8	FALSE
Olfr839-ps1	OK	negbinomial.size	0.424383209478831	0.928610161097426	Olfr839-ps1	34	FALSE
Olfr843	OK	negbinomial.size	0.165756453759597	0.732254858854189	Olfr843	13	FALSE
Olfr845	OK	negbinomial.size	0.0330529251968956	0.342769211894111	Olfr845	6	FALSE
Olfr846	OK	negbinomial.size	0.411868985425027	0.924665995705922	Olfr846	23	FALSE
Olfr847	OK	negbinomial.size	0.691500401116095	0.999959400056494	Olfr847	20	FALSE
Olfr851	OK	negbinomial.size	0.556915588397435	0.971170136362967	Olfr851	24	FALSE
Olfr853	OK	negbinomial.size	0.0402350395002606	0.378225727009563	Olfr853	22	FALSE
Olfr859	OK	negbinomial.size	0.104832592427631	0.616383928677768	Olfr859	11	FALSE
Olfr867	OK	negbinomial.size	0.431565864102387	0.932706598819411	Olfr867	8	FALSE
Olfr870	OK	negbinomial.size	0.065779582990861	0.513701408395305	Olfr870	8	FALSE
Olfr873	OK	negbinomial.size	0.875476162015287	0.999999999737279	Olfr873	15	FALSE
Olfr876	OK	negbinomial.size	0.585195106159151	0.97782883278001	Olfr876	11	FALSE
Olfr877	OK	negbinomial.size	0.773560184651169	0.999999999737279	Olfr877	20	FALSE
Olfr887	OK	negbinomial.size	0.141792625627519	0.685087022719022	Olfr887	19	FALSE
Olfr889	OK	negbinomial.size	0.827822425753496	0.999999999737279	Olfr889	37	FALSE
Olfr893	OK	negbinomial.size	0.502044370966912	0.961693808007518	Olfr893	14	FALSE
Olfr9	OK	negbinomial.size	0.0349943588132392	0.351616963294724	Olfr9	14	FALSE
Olfr901	OK	negbinomial.size	0.34245432746789	0.894708781072646	Olfr901	23	FALSE
Olfr904	OK	negbinomial.size	0.790274998464109	0.999999999737279	Olfr904	24	FALSE
Olfr905	OK	negbinomial.size	0.789742439927014	0.999999999737279	Olfr905	31	FALSE
Olfr906	OK	negbinomial.size	0.265004033481209	0.83332877360475	Olfr906	28	FALSE
Olfr912	OK	negbinomial.size	0.360889079456335	0.903769405849238	Olfr912	22	FALSE
Olfr914	OK	negbinomial.size	0.244255066142753	0.816900880309105	Olfr914	23	FALSE
Olfr916	OK	negbinomial.size	0.750662986245012	0.999999999737279	Olfr916	22	FALSE
Olfr918	OK	negbinomial.size	0.999019468403974	0.999999999737279	Olfr918	19	FALSE
Olfr920	OK	negbinomial.size	0.973197520676498	0.999999999737279	Olfr920	23	FALSE
Olfr921	OK	negbinomial.size	0.741678117988972	0.999999999737279	Olfr921	7	FALSE
Olfr93	OK	negbinomial.size	0.0756222331431139	0.542532825677717	Olfr93	23	FALSE
Olfr943	OK	negbinomial.size	0.453468745056198	0.945010339089028	Olfr943	11	FALSE
Olfr95	OK	negbinomial.size	0.560152427336663	0.971714269696561	Olfr95	32	FALSE
Olfr954	OK	negbinomial.size	0.393102758258529	0.916874926093068	Olfr954	16	FALSE
Olfr959	OK	negbinomial.size	0.354147237150873	0.900844277219281	Olfr959	10	FALSE
Olfr967	OK	negbinomial.size	0.382141856581074	0.91204013568307	Olfr967	9	FALSE
Olfr970	OK	negbinomial.size	0.402309283113805	0.921280954481604	Olfr970	7	FALSE
Olfr975	OK	negbinomial.size	0.519066755513486	0.96343578806849	Olfr975	29	FALSE
Olfr976	OK	negbinomial.size	0.571343972646054	0.974312352470049	Olfr976	11	FALSE
Olfr979	OK	negbinomial.size	0.0805564283847335	0.562233623661055	Olfr979	9	FALSE
Olfr981	OK	negbinomial.size	0.610506360739039	0.984187020677871	Olfr981	30	FALSE
Olfr982	OK	negbinomial.size	0.999999999737279	0.999999999737279	Olfr982	12	FALSE
Olfr984	OK	negbinomial.size	0.0208629865222646	0.262204653982266	Olfr984	18	FALSE
Olig1	OK	negbinomial.size	0.342518451259638	0.894708781072646	Olig1	12	FALSE
Olig3	OK	negbinomial.size	0.421502063166219	0.928012742252907	Olig3	6	FALSE
Oma1	OK	negbinomial.size	0.87163928187498	0.999999999737279	Oma1	12	FALSE
Omd	OK	negbinomial.size	0.0593751059772305	0.485394958231867	Omd	29	FALSE
Omg	OK	negbinomial.size	0.86042204155375	0.999999999737279	Omg	35	FALSE
Onecut2	OK	negbinomial.size	0.184913151144978	0.760088799683647	Onecut2	10	FALSE
Onecut3	OK	negbinomial.size	0.331198959526894	0.887842569907838	Onecut3	21	FALSE
Ooep	OK	negbinomial.size	0.00304606591732842	0.0684887218038934	Ooep	15	FALSE
Opa1	OK	negbinomial.size	0.622416220226255	0.986022363252483	Opa1	38	FALSE
Opa3	OK	negbinomial.size	0.246073715009359	0.818382857185121	Opa3	29	FALSE
Ophn1	OK	negbinomial.size	0.228891305027745	0.803610034731773	Ophn1	34	FALSE
Oplah	OK	negbinomial.size	0.683343036258731	0.999337874469986	Oplah	9	FALSE
Opn3	OK	negbinomial.size	4.25926828791966e-10	4.92477895790711e-07	Opn3	6	TRUE
Opn4	OK	negbinomial.size	0.253189218263104	0.824135343465925	Opn4	9	FALSE
Oprd1	OK	negbinomial.size	0.507638672063569	0.962628346937875	Oprd1	27	FALSE
Oprl1	OK	negbinomial.size	0.607452019505996	0.98348236356939	Oprl1	23	FALSE
Oprm1	OK	negbinomial.size	0.708439968064074	0.999999999737279	Oprm1	20	FALSE
Optc	OK	negbinomial.size	0.0136438590157523	0.200569957835905	Optc	16	FALSE
Optn	OK	negbinomial.size	0.359896881269683	0.903769405849238	Optn	29	FALSE
Orai1	OK	negbinomial.size	0.101526747743818	0.610612754636099	Orai1	19	FALSE
Orai2	OK	negbinomial.size	0.112541661382177	0.628376479548374	Orai2	29	FALSE
Orai3	OK	negbinomial.size	0.116217376827535	0.635098898575048	Orai3	18	FALSE
Orc1	OK	negbinomial.size	7.83674567218963e-05	0.00445718109481961	Orc1	7	FALSE
Orc2	OK	negbinomial.size	0.306790769276617	0.869961562173118	Orc2	24	FALSE
Orc3	OK	negbinomial.size	0.724855151540591	0.999999999737279	Orc3	39	FALSE
Orc4	OK	negbinomial.size	0.851394257591613	0.999999999737279	Orc4	38	FALSE
Orc5	OK	negbinomial.size	0.874343406144407	0.999999999737279	Orc5	39	FALSE
Orc6	OK	negbinomial.size	0.289337855152036	0.855219444892654	Orc6	39	FALSE
Ormdl1	OK	negbinomial.size	0.129969636598325	0.661105017390377	Ormdl1	11	FALSE
Ormdl2	OK	negbinomial.size	9.36960161588264e-06	0.000902800155697025	Ormdl2	6	FALSE
Ormdl3	OK	negbinomial.size	0.8627720218055	0.999999999737279	Ormdl3	26	FALSE
Os9	OK	negbinomial.size	0.596275690519587	0.981212903671255	Os9	28	FALSE
Osbp	OK	negbinomial.size	0.737162036956041	0.999999999737279	Osbp	27	FALSE
Osbp2	OK	negbinomial.size	0.696593052894602	0.999999999737279	Osbp2	25	FALSE
Osbpl10	OK	negbinomial.size	0.000500473221011303	0.0180365349130697	Osbpl10	10	FALSE
Osbpl11	OK	negbinomial.size	0.271561639086636	0.840660380217461	Osbpl11	26	FALSE
Osbpl1a	OK	negbinomial.size	0.721491676028057	0.999999999737279	Osbpl1a	38	FALSE
Osbpl3	OK	negbinomial.size	0.69065771714983	0.999826885425933	Osbpl3	39	FALSE
Osbpl5	OK	negbinomial.size	0.0890017586342812	0.581950707375425	Osbpl5	20	FALSE
Osbpl6	OK	negbinomial.size	0.0323078728277218	0.339342721790038	Osbpl6	34	FALSE
Osbpl7	OK	negbinomial.size	0.304094802301056	0.86937643098306	Osbpl7	39	FALSE
Osbpl8	OK	negbinomial.size	0.672381738797981	0.996172582804631	Osbpl8	35	FALSE
Oscar	OK	negbinomial.size	0.000677468861599981	0.0227050252528979	Oscar	9	FALSE
Oscp1	OK	negbinomial.size	0.972936489147067	0.999999999737279	Oscp1	38	FALSE
Oser1	OK	negbinomial.size	0.748926853213589	0.999999999737279	Oser1	37	FALSE
Osgep	OK	negbinomial.size	0.629992984721584	0.988216622260776	Osgep	35	FALSE
Osgepl1	OK	negbinomial.size	0.902345809226023	0.999999999737279	Osgepl1	20	FALSE
Osgin2	OK	negbinomial.size	0.481999712047005	0.955119395123135	Osgin2	23	FALSE
Ostc	OK	negbinomial.size	0.644134231966227	0.990948272372924	Ostc	31	FALSE
Ostf1	OK	negbinomial.size	0.634858333423541	0.988362129166383	Ostf1	31	FALSE
Ostm1	OK	negbinomial.size	0.910300281438205	0.999999999737279	Ostm1	33	FALSE
Ostn	OK	negbinomial.size	0.207113220820227	0.785592110136862	Ostn	12	FALSE
Otoa	OK	negbinomial.size	0.876240700289346	0.999999999737279	Otoa	8	FALSE
Otog	OK	negbinomial.size	0.176047648630667	0.747712004448515	Otog	10	FALSE
Otub2	OK	negbinomial.size	0.617443452188226	0.985995631719328	Otub2	18	FALSE
Otud1	OK	negbinomial.size	0.220265781105249	0.796708938620189	Otud1	20	FALSE
Otud3	OK	negbinomial.size	0.591592237329472	0.979610491509073	Otud3	8	FALSE
Otud4	OK	negbinomial.size	0.823285885872146	0.999999999737279	Otud4	35	FALSE
Otud5	OK	negbinomial.size	0.821460761471032	0.999999999737279	Otud5	29	FALSE
Otud6b	OK	negbinomial.size	0.62078493051704	0.985995631719328	Otud6b	29	FALSE
Otud7a	OK	negbinomial.size	0.11220540014811	0.62750903952238	Otud7a	26	FALSE
Otud7b	OK	negbinomial.size	0.939284570685286	0.999999999737279	Otud7b	22	FALSE
Otulin	OK	negbinomial.size	0.94311401926546	0.999999999737279	Otulin	9	FALSE
Otulinl	OK	negbinomial.size	0.684918840695126	0.999596617704067	Otulinl	15	FALSE
Otx1	OK	negbinomial.size	0.362135618182827	0.903769405849238	Otx1	8	FALSE
Ovca2	OK	negbinomial.size	0.343543735628286	0.894889244487688	Ovca2	24	FALSE
Oxa1l	OK	negbinomial.size	0.739919611079405	0.999999999737279	Oxa1l	32	FALSE
Oxld1	OK	negbinomial.size	0.868954329495108	0.999999999737279	Oxld1	13	FALSE
Oxnad1	OK	negbinomial.size	0.862704938540366	0.999999999737279	Oxnad1	16	FALSE
Oxsm	OK	negbinomial.size	0.3627983827332	0.904226254791296	Oxsm	20	FALSE
Oxsr1	OK	negbinomial.size	0.697934795306593	0.999999999737279	Oxsr1	24	FALSE
Oxt	OK	negbinomial.size	0.316497437620096	0.877402986409357	Oxt	19	FALSE
Oxtr	OK	negbinomial.size	0.0283110076933189	0.315008205088051	Oxtr	13	FALSE
P2rx6	OK	negbinomial.size	0.91254977671042	0.999999999737279	P2rx6	9	FALSE
P2rx7	OK	negbinomial.size	0.00458741932697355	0.0940183798548862	P2rx7	14	FALSE
P2ry1	OK	negbinomial.size	0.147726635758868	0.697891409994652	P2ry1	17	FALSE
P2ry12	OK	negbinomial.size	0.289623655632991	0.855433497803917	P2ry12	23	FALSE
P2ry14	OK	negbinomial.size	0.573123062258303	0.974550900502346	P2ry14	14	FALSE
P2ry4	OK	negbinomial.size	0.588463184288289	0.978421411863392	P2ry4	15	FALSE
P3h1	OK	negbinomial.size	0.211916351274087	0.790626344159171	P3h1	13	FALSE
P3h2	OK	negbinomial.size	0.29906849174112	0.864479632673123	P3h2	16	FALSE
P3h3	OK	negbinomial.size	0.36848074872268	0.906984280384457	P3h3	39	FALSE
P3h4	OK	negbinomial.size	0.822082649148783	0.999999999737279	P3h4	6	FALSE
P4ha1	OK	negbinomial.size	0.135486830128006	0.669950024243078	P4ha1	37	FALSE
P4ha2	OK	negbinomial.size	0.522505244213754	0.96343578806849	P4ha2	25	FALSE
P4ha3	OK	negbinomial.size	0.00540264538925982	0.104403488545933	P4ha3	17	FALSE
P4hb	OK	negbinomial.size	0.831250938804348	0.999999999737279	P4hb	32	FALSE
P4htm	OK	negbinomial.size	0.522391710908235	0.96343578806849	P4htm	38	FALSE
Pa2g4	OK	negbinomial.size	0.822581387666316	0.999999999737279	Pa2g4	32	FALSE
Pabpc1l2a-ps	OK	negbinomial.size	0.177463035719812	0.749330377544856	Pabpc1l2a-ps	9	FALSE
Pabpc1l2b-ps	OK	negbinomial.size	7.29241313743326e-05	0.0042159263450786	Pabpc1l2b-ps	13	FALSE
Pabpc4	OK	negbinomial.size	0.823756756042937	0.999999999737279	Pabpc4	35	FALSE
Pabpc4l	OK	negbinomial.size	0.482684158129795	0.955929588074636	Pabpc4l	17	FALSE
Pacrg	OK	negbinomial.size	0.985863152895371	0.999999999737279	Pacrg	24	FALSE
Pacs1	OK	negbinomial.size	0.954248961363543	0.999999999737279	Pacs1	26	FALSE
Pacs2	OK	negbinomial.size	0.25757449663452	0.826304822340209	Pacs2	26	FALSE
