Cell	CellType	Age
GSM2662768	Sst.Npy.Serpine2	60
GSM2662769	Calb2.Cntnap5a.Vip	60
GSM2662770	Sst.Pnoc.Pvalb	60
GSM2662771	Cck.Cxcl14.Calb1.Kctd12	60
GSM2662772	Unknown	60
GSM2662773	Pvalb.C1ql1.Cpne5	60
GSM2662774	Sst.Pnoc.Calb1.Pvalb	60
GSM2662775	Calb2.Cryab	60
GSM2662776	Sst.Npy.Serpine2	60
GSM2662777	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662778	Pvalb.Tac1.Nr4a2	60
GSM2662779	Cacna2d1.Ndnf.Rgs10	60
GSM2662780	Unknown	60
GSM2662781	Pvalb.Tac1.Syt2	60
GSM2662782	Pvalb.C1ql1.Cpne5	60
GSM2662783	Sst.Erbb4.Th	60
GSM2662784	Calb2.Vip.Nos1	60
GSM2662785	Cacna2d1.Lhx6.Reln	60
GSM2662786	Unknown	60
GSM2662787	Unknown	60
GSM2662788	Unknown	60
GSM2662789	Unknown	60
GSM2662790	Unknown	60
GSM2662791	Cck.Lmo1.Vip.Fam19a2	60
GSM2662792	Unknown	60
GSM2662793	Sst.Npy.Serpine2	60
GSM2662794	Sst.Pnoc.Calb1.Pvalb	60
GSM2662795	Unknown	60
GSM2662796	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2662797	Sst.Pnoc.Pvalb	60
GSM2662798	Unknown	60
GSM2662799	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2662800	Cacna2d1.Ndnf.Rgs10	60
GSM2662801	Calb2.Cntnap5a.Vip	60
GSM2662802	Cck.Cxcl14.Slc17a8	60
GSM2662803	Sst.Nos1	60
GSM2662804	Unknown	60
GSM2662805	Cacna2d1.Ndnf.Rgs10	60
GSM2662806	Pvalb.C1ql1.Pvalb	60
GSM2662807	Pvalb.C1ql1.Npy	60
GSM2662808	Cck.Cxcl14.Vip	60
GSM2662809	Cacna2d1.Lhx6.Reln	60
GSM2662810	Calb2.Vip.Igfbp4	60
GSM2662811	Calb2.Vip.Gpd1	60
GSM2662812	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662813	Calb2.Cryab	60
GSM2662814	Sst.Pnoc.Pvalb	60
GSM2662815	Cck.Sema5a	60
GSM2662816	Ntng1.Synpr	60
GSM2662817	Sst.Pnoc.Calb1.Pvalb	60
GSM2662818	Cck.Cxcl14.Calb1.Tac2	60
GSM2662819	Sst.Npy.Mgat4c	60
GSM2662820	Unknown	60
GSM2662821	Calb2.Cntnap5a.Vip	60
GSM2662822	Pvalb.C1ql1.Npy	60
GSM2662823	Sst.Nos1	60
GSM2662824	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662825	Cacna2d1.Lhx6.Vwa5a	60
GSM2662826	Unknown	60
GSM2662827	Sst.Cryab	60
GSM2662828	Cacna2d1.Lhx6.Vwa5a	60
GSM2662829	Unknown	60
GSM2662830	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662831	Ntng1.Synpr	60
GSM2662832	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662833	Cacna2d1.Lhx6.Reln	60
GSM2662834	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662835	Cacna2d1.Ndnf.Npy	60
GSM2662836	Sst.Pnoc.Calb1.Pvalb	60
GSM2662837	Sst.Npy.Serpine2	60
GSM2662838	Pvalb.C1ql1.Cpne5	60
GSM2662839	Pvalb.Tac1.Nr4a2	60
GSM2662840	Cacna2d1.Lhx6.Reln	60
GSM2662841	Pvalb.Tac1.Nr4a2	60
GSM2662842	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662843	Unknown	60
GSM2662844	Unknown	60
GSM2662845	Sst.Pnoc.Calb1.Pvalb	60
GSM2662846	Pvalb.Tac1.Nr4a2	60
GSM2662847	Sst.Pnoc.Calb1.Pvalb	60
GSM2662848	Calb2.Vip.Igfbp4	60
GSM2662849	Unknown	60
GSM2662850	Cacna2d1.Lhx6.Reln	60
GSM2662851	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662852	Calb2.Vip.Gpd1	60
GSM2662853	Sst.Pnoc.Calb1.Pvalb	60
GSM2662854	Unknown	60
GSM2662855	Unknown	60
GSM2662856	Unknown	60
GSM2662857	Pvalb.Tac1.Akr1c18	60
GSM2662858	Pvalb.Tac1.Nr4a2	60
GSM2662859	Pvalb.C1ql1.Pvalb	60
GSM2662860	Unknown	60
GSM2662861	Unknown	60
GSM2662862	Cck.Cxcl14.Vip	60
GSM2662863	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662864	Sst.Pnoc.Pvalb	60
GSM2662865	Unknown	60
GSM2662866	Pvalb.Tac1.Akr1c18	60
GSM2662867	Calb2.Cryab	60
GSM2662868	Unknown	60
GSM2662869	Unknown	60
GSM2662870	Cck.Lmo1.Npy	60
GSM2662871	Cck.Sema5a	60
GSM2662872	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662873	Cck.Cxcl14.Vip	60
GSM2662874	Unknown	60
GSM2662875	Cck.Cxcl14.Slc17a8	60
GSM2662876	Pvalb.Tac1.Sst	60
GSM2662877	Cck.Sema5a	60
GSM2662878	Cacna2d1.Lhx6.Vwa5a	60
GSM2662879	Cck.Cxcl14.Slc17a8	60
GSM2662880	Cck.Cxcl14.Calb1.Kctd12	60
GSM2662881	Pvalb.C1ql1.Pvalb	60
GSM2662882	Unknown	60
GSM2662883	Cck.Cxcl14.Slc17a8	60
GSM2662884	Sst.Erbb4.Crh	60
GSM2662885	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662886	Ntng1.Synpr	60
GSM2662887	Sst.Pnoc.Calb1.Pvalb	60
GSM2662888	Cacna2d1.Ndnf.Rgs10	60
GSM2662889	Cacna2d1.Lhx6.Reln	60
GSM2662890	Pvalb.C1ql1.Pvalb	60
GSM2662891	Cck.Cxcl14.Vip	60
GSM2662892	Sst.Npy.Serpine2	60
GSM2662893	Unknown	60
GSM2662894	Cck.Calca	60
GSM2662895	Ntng1.Rgs10	60
GSM2662896	Unknown	60
GSM2662897	Unknown	60
GSM2662898	Sst.Npy.Serpine2	60
GSM2662899	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662900	Unknown	60
GSM2662901	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662902	Cacna2d1.Lhx6.Reln	60
GSM2662903	Cck.Cxcl14.Calb1.Kctd12	60
GSM2662904	Cacna2d1.Lhx6.Reln	60
GSM2662905	Unknown	60
GSM2662906	Cck.Sema5a	60
GSM2662907	Ntng1.Rgs10	60
GSM2662908	Sst.Pnoc.Calb1.Pvalb	60
GSM2662909	Unknown	60
GSM2662910	Unknown	60
GSM2662911	Unknown	60
GSM2662912	Cacna2d1.Ndnf.Rgs10	60
GSM2662913	Unknown	60
GSM2662914	Cck.Lmo1.Vip.Crh	60
GSM2662915	Unknown	60
GSM2662916	Cck.Cxcl14.Slc17a8	60
GSM2662917	Vip.Crh.Pcp4	60
GSM2662918	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662919	Cacna2d1.Ndnf.Cxcl14	60
GSM2662920	Ntng1.Rgs10	60
GSM2662921	Calb2.Vip.Gpd1	60
GSM2662922	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662923	Unknown	60
GSM2662924	Ntng1.Synpr	60
GSM2662925	Cck.Lmo1.Vip.Tac2	60
GSM2662926	Unknown	60
GSM2662927	Cck.Lmo1.Vip.Crh	60
GSM2662928	Pvalb.Tac1.Syt2	60
GSM2662929	Pvalb.Tac1.Syt2	60
GSM2662930	Sst.Npy.Cort	60
GSM2662931	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2662932	Cacna2d1.Ndnf.Npy	60
GSM2662933	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2662934	Cck.Lmo1.Vip.Crh	60
GSM2662935	Sst.Npy.Serpine2	60
GSM2662936	Pvalb.C1ql1.Pvalb	60
GSM2662937	Cacna2d1.Lhx6.Vwa5a	60
GSM2662938	Cck.Cxcl14.Calb1.Tac2	60
GSM2662939	Unknown	60
GSM2662940	Unknown	60
GSM2662941	Calb2.Cntnap5a.Rspo3	60
GSM2662942	Vip.Crh.C1ql1	60
GSM2662943	Sst.Pnoc.Calb1.Pvalb	60
GSM2662944	Pvalb.C1ql1.Pvalb	60
GSM2662945	Unknown	60
GSM2662946	Unknown	60
GSM2662947	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662948	Cacna2d1.Lhx6.Reln	60
GSM2662949	Unknown	60
GSM2662950	Unknown	60
GSM2662951	Sst.Pnoc.Pvalb	60
GSM2662952	Vip.Crh.Pcp4	60
GSM2662953	Sst.Npy.Serpine2	60
GSM2662954	Unknown	60
GSM2662955	Unknown	60
GSM2662956	Cck.Lmo1.Vip.Tac2	60
GSM2662957	Calb2.Cntnap5a.Igfbp6	60
GSM2662958	Unknown	60
GSM2662959	Ntng1.Rgs10	60
GSM2662960	Cck.Lmo1.Vip.Tac2	60
GSM2662961	Cacna2d1.Lhx6.Reln	60
GSM2662962	Unknown	60
GSM2662963	Cacna2d1.Lhx6.Reln	60
GSM2662964	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2662965	Unknown	60
GSM2662966	Pvalb.Tac1.Sst	60
GSM2662967	Sst.Npy.Serpine2	60
GSM2662968	Cck.Lmo1.Npy	60
GSM2662969	Ntng1.Rgs10	60
GSM2662970	Ntng1.Chrm2	60
GSM2662971	Sst.Nos1	60
GSM2662972	Pvalb.C1ql1.Cpne5	60
GSM2662973	Sst.Npy.Serpine2	60
GSM2662974	Calb2.Cryab	60
GSM2662975	Sst.Pnoc.Calb1.Igfbp5	60
GSM2662976	Cck.Cxcl14.Calb1.Kctd12	60
GSM2662977	Sst.Npy.Zbtb20	60
GSM2662978	Calb2.Vip.Gpd1	60
GSM2662979	Cck.Cxcl14.Slc17a8	60
GSM2662980	Calb2.Vip.Igfbp4	60
GSM2662981	Sst.Pnoc.Calb1.Pvalb	60
GSM2662982	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2662983	Cacna2d1.Ndnf.Npy	60
GSM2662984	Sst.Pnoc.Calb1.Pvalb	60
GSM2662985	Cacna2d1.Lhx6.Reln	60
GSM2662986	Cacna2d1.Ndnf.Npy	60
GSM2662987	Unknown	60
GSM2662988	Pvalb.C1ql1.Pvalb	60
GSM2662989	Unknown	60
GSM2662990	Cacna2d1.Ndnf.Cxcl14	60
GSM2662991	Cacna2d1.Ndnf.Rgs10	60
GSM2662992	Unknown	60
GSM2662993	Sst.Npy.Cort	60
GSM2662994	Pvalb.Tac1.Sst	60
GSM2662995	Unknown	60
GSM2662996	Calb2.Vip.Gpd1	60
GSM2662997	Unknown	60
GSM2662998	Unknown	60
GSM2662999	Cacna2d1.Lhx6.Reln	60
GSM2663000	Cck.Lmo1.Vip.Tac2	60
GSM2663001	Calb2.Cntnap5a.Rspo3	60
GSM2663002	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2663003	Unknown	60
GSM2663004	Unknown	60
GSM2663005	Cck.Lmo1.Vip.Fam19a2	60
GSM2663006	Unknown	60
GSM2663007	Cck.Sema5a	60
GSM2663008	Sst.Erbb4.Rgs10	60
GSM2663009	Sst.Npy.Mgat4c	60
GSM2663010	Sst.Npy.Serpine2	60
GSM2663011	Cck.Sema5a	60
GSM2663012	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663013	Cck.Cxcl14.Slc17a8	60
GSM2663014	Sst.Npy.Serpine2	60
GSM2663015	Calb2.Vip.Igfbp4	60
GSM2663016	Unknown	60
GSM2663017	Unknown	60
GSM2663018	Sst.Npy.Mgat4c	60
GSM2663019	Cck.Cxcl14.Vip	60
GSM2663020	Calb2.Vip.Igfbp4	60
GSM2663021	Unknown	60
GSM2663022	Unknown	60
GSM2663023	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663024	Unknown	60
GSM2663025	Cck.Lmo1.Vip.Tac2	60
GSM2663026	Calb2.Cntnap5a.Rspo3	60
GSM2663027	Cck.Cxcl14.Vip	60
GSM2663028	Unknown	60
GSM2663029	Cck.Sema5a	60
GSM2663030	Pvalb.Tac1.Sst	60
GSM2663031	Unknown	60
GSM2663032	Unknown	60
GSM2663033	Calb2.Cntnap5a.Rspo3	60
GSM2663034	Sst.Pnoc.Pvalb	60
GSM2663035	Calb2.Vip.Gpd1	60
GSM2663036	Unknown	60
GSM2663037	Unknown	60
GSM2663038	Cacna2d1.Lhx6.Reln	60
GSM2663039	Cck.Cxcl14.Slc17a8	60
GSM2663040	Ntng1.Synpr	60
GSM2663041	Sst.Pnoc.Pvalb	60
GSM2663042	Unknown	60
GSM2663043	Unknown	60
GSM2663044	Pvalb.Tac1.Akr1c18	60
GSM2663045	Sst.Pnoc.Pvalb	60
GSM2663046	Sst.Npy.Serpine2	60
GSM2663047	Cck.Lmo1.Npy	60
GSM2663048	Unknown	60
GSM2663049	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663050	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663051	Unknown	60
GSM2663052	Cacna2d1.Lhx6.Reln	60
GSM2663053	Sst.Npy.Serpine2	60
GSM2663054	Vip.Crh.Pcp4	60
GSM2663055	Unknown	60
GSM2663056	Unknown	60
GSM2663057	Ntng1.Rgs10	60
GSM2663058	Unknown	60
GSM2663059	Unknown	60
GSM2663060	Calb2.Vip.Igfbp4	60
GSM2663061	Unknown	60
GSM2663062	Cck.Lmo1.Vip.Tac2	60
GSM2663063	Cck.Lmo1.Npy	60
GSM2663064	Pvalb.Tac1.Syt2	60
GSM2663065	Unknown	60
GSM2663066	Unknown	60
GSM2663067	Unknown	60
GSM2663068	Sst.Erbb4.Rgs10	60
GSM2663069	Cacna2d1.Ndnf.Rgs10	60
GSM2663070	Cacna2d1.Ndnf.Cxcl14	60
GSM2663071	Ntng1.Chrm2	60
GSM2663072	Cacna2d1.Lhx6.Vwa5a	60
GSM2663073	Ntng1.Chrm2	60
GSM2663074	Cck.Sema5a	60
GSM2663075	Sst.Pnoc.Pvalb	60
GSM2663076	Unknown	60
GSM2663077	Cck.Cxcl14.Calb1.Tac2	60
GSM2663078	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663079	Cacna2d1.Lhx6.Reln	60
GSM2663080	Cck.Lmo1.Vip.Fam19a2	60
GSM2663081	Pvalb.Tac1.Sst	60
GSM2663082	Unknown	60
GSM2663083	Calb2.Cntnap5a.Vip	60
GSM2663084	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663085	Sst.Pnoc.Calb1.Pvalb	60
GSM2663086	Cacna2d1.Lhx6.Reln	60
GSM2663087	Unknown	60
GSM2663088	Unknown	60
GSM2663089	Cacna2d1.Lhx6.Reln	60
GSM2663090	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663091	Calb2.Cryab	60
GSM2663092	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2663093	Sst.Pnoc.Calb1.Pvalb	60
GSM2663094	Sst.Pnoc.Pvalb	60
GSM2663095	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663096	Cck.Lmo1.Npy	60
GSM2663097	Unknown	60
GSM2663098	Sst.Npy.Cort	60
GSM2663099	Unknown	60
GSM2663100	Sst.Pnoc.Calb1.Pvalb	60
GSM2663101	Cacna2d1.Lhx6.Vwa5a	60
GSM2663102	Unknown	60
GSM2663103	Cck.Cxcl14.Calb1.Kctd12	60
GSM2663104	Calb2.Cntnap5a.Vip	60
GSM2663105	Cacna2d1.Lhx6.Reln	60
GSM2663106	Unknown	60
GSM2663107	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663108	Unknown	60
GSM2663109	Cacna2d1.Lhx6.Reln	60
GSM2663110	Cacna2d1.Ndnf.Rgs10	60
GSM2663111	Unknown	60
GSM2663112	Pvalb.Tac1.Akr1c18	60
GSM2663113	Sst.Npy.Serpine2	60
GSM2663114	Unknown	60
GSM2663115	Sst.Pnoc.Calb1.Pvalb	60
GSM2663116	Cacna2d1.Lhx6.Reln	60
GSM2663117	Calb2.Vip.Gpd1	60
GSM2663118	Cacna2d1.Ndnf.Rgs10	60
GSM2663119	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663120	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663121	Calb2.Cntnap5a.Vip	60
GSM2663122	Sst.Npy.Mgat4c	60
GSM2663123	Unknown	60
GSM2663124	Ntng1.Chrm2	60
GSM2663125	Unknown	60
GSM2663126	Unknown	60
GSM2663127	Cacna2d1.Lhx6.Reln	60
GSM2663128	Sst.Erbb4.Th	60
GSM2663129	Unknown	60
GSM2663130	Sst.Npy.Zbtb20	60
GSM2663131	Calb2.Cntnap5a.Rspo3	60
GSM2663132	Sst.Npy.Zbtb20	60
GSM2663133	Cacna2d1.Ndnf.Rgs10	60
GSM2663134	Pvalb.Tac1.Nr4a2	60
GSM2663135	Cacna2d1.Lhx6.Vwa5a	60
GSM2663136	Unknown	60
GSM2663137	Cacna2d1.Lhx6.Vwa5a	60
GSM2663138	Sst.Pnoc.Calb1.Pvalb	60
GSM2663139	Unknown	60
GSM2663140	Unknown	60
GSM2663141	Pvalb.Tac1.Akr1c18	60
GSM2663142	Sst.Npy.Cort	60
GSM2663143	Pvalb.C1ql1.Cpne5	60
GSM2663144	Unknown	60
GSM2663145	Unknown	60
GSM2663146	Unknown	60
GSM2663147	Cck.Lmo1.Npy	60
GSM2663148	Cck.Sema5a	60
GSM2663149	Sst.Pnoc.Calb1.Pvalb	60
GSM2663150	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663151	Unknown	60
GSM2663152	Unknown	60
GSM2663153	Cck.Lmo1.Npy	60
GSM2663154	Unknown	60
GSM2663155	Unknown	60
GSM2663156	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663157	Unknown	60
GSM2663158	Unknown	60
GSM2663159	Unknown	60
GSM2663160	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663161	Pvalb.Tac1.Syt2	60
GSM2663162	Unknown	60
GSM2663163	Pvalb.C1ql1.Pvalb	60
GSM2663164	Cck.Lmo1.Vip.Tac2	60
GSM2663165	Calb2.Vip.Nos1	60
GSM2663166	Cck.Cxcl14.Slc17a8	60
GSM2663167	Ntng1.Synpr	60
GSM2663168	Unknown	60
GSM2663169	Sst.Pnoc.Pvalb	60
GSM2663170	Sst.Erbb4.Crh	60
GSM2663171	Sst.Cryab	60
GSM2663172	Sst.Npy.Serpine2	60
GSM2663173	Unknown	60
GSM2663174	Calb2.Vip.Igfbp4	60
GSM2663175	Cacna2d1.Lhx6.Vwa5a	60
GSM2663176	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663177	Pvalb.Tac1.Sst	60
GSM2663178	Unknown	60
GSM2663179	Sst.Pnoc.Pvalb	60
GSM2663180	Unknown	60
GSM2663181	Cck.Lmo1.Npy	60
GSM2663182	Unknown	60
GSM2663183	Unknown	60
GSM2663184	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663185	Cck.Lmo1.Vip.Crh	60
GSM2663186	Unknown	60
GSM2663187	Pvalb.Tac1.Akr1c18	60
GSM2663188	Calb2.Vip.Gpd1	60
GSM2663189	Cck.Cxcl14.Slc17a8	60
GSM2663190	Sst.Npy.Serpine2	60
GSM2663191	Unknown	60
GSM2663192	Pvalb.C1ql1.Npy	60
GSM2663193	Sst.Cryab	60
GSM2663194	Cacna2d1.Lhx6.Reln	60
GSM2663195	Unknown	60
GSM2663196	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663197	Cacna2d1.Ndnf.Rgs10	60
GSM2663198	Unknown	60
GSM2663199	Calb2.Vip.Igfbp4	60
GSM2663200	Cacna2d1.Lhx6.Vwa5a	60
GSM2663201	Unknown	60
GSM2663202	Cck.Cxcl14.Slc17a8	60
GSM2663203	Cacna2d1.Lhx6.Vwa5a	60
GSM2663204	Unknown	60
GSM2663205	Calb2.Cntnap5a.Igfbp6	60
GSM2663206	Sst.Npy.Zbtb20	60
GSM2663207	Cck.Cxcl14.Slc17a8	60
GSM2663208	Unknown	60
GSM2663209	Cacna2d1.Lhx6.Reln	60
GSM2663210	Unknown	60
GSM2663211	Sst.Pnoc.Pvalb	60
GSM2663212	Unknown	60
GSM2663213	Sst.Npy.Serpine2	60
GSM2663214	Cck.Cxcl14.Calb1.Kctd12	60
GSM2663215	Cacna2d1.Lhx6.Reln	60
GSM2663216	Cacna2d1.Lhx6.Reln	60
GSM2663217	Cck.Lmo1.Npy	60
GSM2663218	Cck.Lmo1.Vip.Tac2	60
GSM2663219	Pvalb.Tac1.Nr4a2	60
GSM2663220	Sst.Pnoc.Pvalb	60
GSM2663221	Sst.Pnoc.Pvalb	60
GSM2663222	Unknown	60
GSM2663223	Calb2.Vip.Igfbp4	60
GSM2663224	Sst.Npy.Mgat4c	60
GSM2663225	Sst.Erbb4.Crh	60
GSM2663226	Pvalb.Tac1.Syt2	60
GSM2663227	Unknown	60
GSM2663228	Unknown	60
GSM2663229	Pvalb.Tac1.Sst	60
GSM2663230	Calb2.Vip.Igfbp4	60
GSM2663231	Pvalb.C1ql1.Cpne5	60
GSM2663232	Cck.Cxcl14.Calb1.Kctd12	60
GSM2663233	Unknown	60
GSM2663234	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663235	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663236	Cacna2d1.Ndnf.Rgs10	60
GSM2663237	Cck.Lmo1.Npy	60
GSM2663238	Cacna2d1.Lhx6.Reln	60
GSM2663239	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663240	Unknown	60
GSM2663241	Unknown	60
GSM2663242	Unknown	60
GSM2663243	Pvalb.Tac1.Akr1c18	60
GSM2663244	Cck.Cxcl14.Slc17a8	60
GSM2663245	Sst.Pnoc.Calb1.Pvalb	60
GSM2663246	Unknown	60
GSM2663247	Unknown	60
GSM2663248	Unknown	60
GSM2663249	Cck.Cxcl14.Slc17a8	60
GSM2663250	Calb2.Cntnap5a.Rspo3	60
GSM2663251	Ntng1.Rgs10	60
GSM2663252	Sst.Npy.Cort	60
GSM2663253	Unknown	60
GSM2663254	Calb2.Cryab	60
GSM2663255	Cck.Cxcl14.Calb1.Tac2	60
GSM2663256	Sst.Npy.Zbtb20	60
GSM2663257	Unknown	60
GSM2663258	Pvalb.C1ql1.Pvalb	60
GSM2663259	Unknown	60
GSM2663260	Pvalb.C1ql1.Cpne5	60
GSM2663261	Pvalb.Tac1.Sst	60
GSM2663262	Unknown	60
GSM2663263	Unknown	60
GSM2663264	Unknown	60
GSM2663265	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2663266	Sst.Erbb4.Th	60
GSM2663267	Unknown	60
GSM2663268	Unknown	60
GSM2663269	Calb2.Vip.Igfbp4	60
GSM2663270	Calb2.Cntnap5a.Vip	60
GSM2663271	Cacna2d1.Lhx6.Reln	60
GSM2663272	Sst.Npy.Serpine2	60
GSM2663273	Pvalb.C1ql1.Pvalb	60
GSM2663274	Cacna2d1.Lhx6.Reln	60
GSM2663275	Unknown	60
GSM2663276	Unknown	60
GSM2663277	Unknown	60
GSM2663278	Ntng1.Synpr	60
GSM2663279	Sst.Npy.Cort	60
GSM2663280	Cacna2d1.Lhx6.Reln	60
GSM2663281	Cacna2d1.Ndnf.Cxcl14	60
GSM2663282	Pvalb.C1ql1.Npy	60
GSM2663283	Pvalb.Tac1.Syt2	60
GSM2663284	Sst.Npy.Mgat4c	60
GSM2663285	Cacna2d1.Ndnf.Npy	60
GSM2663286	Sst.Npy.Mgat4c	60
GSM2663287	Unknown	60
GSM2663288	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663289	Unknown	60
GSM2663290	Cck.Cxcl14.Slc17a8	60
GSM2663291	Cacna2d1.Lhx6.Reln	60
GSM2663292	Pvalb.Tac1.Syt2	60
GSM2663293	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663294	Unknown	60
GSM2663295	Calb2.Vip.Gpd1	60
GSM2663296	Unknown	60
GSM2663297	Calb2.Vip.Nos1	60
GSM2663298	Calb2.Vip.Igfbp4	60
GSM2663299	Cacna2d1.Ndnf.Rgs10	60
GSM2663300	Cacna2d1.Ndnf.Cxcl14	60
GSM2663301	Unknown	60
GSM2663302	Unknown	60
GSM2663303	Ntng1.Rgs10	60
GSM2663304	Sst.Pnoc.Calb1.Pvalb	60
GSM2663305	Sst.Npy.Zbtb20	60
GSM2663306	Cacna2d1.Ndnf.Rgs10	60
GSM2663307	Cck.Cxcl14.Vip	60
GSM2663308	Unknown	60
GSM2663309	Cacna2d1.Lhx6.Reln	60
GSM2663310	Sst.Npy.Zbtb20	60
GSM2663311	Cck.Lmo1.Vip.Tac2	60
GSM2663312	Pvalb.C1ql1.Pvalb	60
GSM2663313	Ntng1.Synpr	60
GSM2663314	Sst.Pnoc.Calb1.Pvalb	60
GSM2663315	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663316	Unknown	60
GSM2663317	Unknown	60
GSM2663318	Unknown	60
GSM2663319	Unknown	60
GSM2663320	Cacna2d1.Lhx6.Reln	60
GSM2663321	Sst.Npy.Serpine2	60
GSM2663322	Cck.Lmo1.Vip.Crh	60
GSM2663323	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663324	Cacna2d1.Ndnf.Rgs10	60
GSM2663325	Ntng1.Rgs10	60
GSM2663326	Cacna2d1.Lhx6.Reln	60
GSM2663327	Ntng1.Chrm2	60
GSM2663328	Unknown	60
GSM2663329	Cacna2d1.Ndnf.Npy	60
GSM2663330	Unknown	60
GSM2663331	Unknown	60
GSM2663332	Cacna2d1.Ndnf.Npy	60
GSM2663333	Cck.Calca	60
GSM2663334	Calb2.Vip.Igfbp4	60
GSM2663335	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663336	Ntng1.Rgs10	60
GSM2663337	Calb2.Vip.Gpd1	60
GSM2663338	Unknown	60
GSM2663339	Sst.Npy.Zbtb20	60
GSM2663340	Cck.Sema5a	60
GSM2663341	Cacna2d1.Lhx6.Reln	60
GSM2663342	Calb2.Vip.Igfbp4	60
GSM2663343	Sst.Npy.Zbtb20	60
GSM2663344	Sst.Npy.Zbtb20	60
GSM2663345	Sst.Npy.Serpine2	60
GSM2663346	Unknown	60
GSM2663347	Calb2.Vip.Nos1	60
GSM2663348	Unknown	60
GSM2663349	Cck.Lmo1.Npy	60
GSM2663350	Pvalb.Tac1.Sst	60
GSM2663351	Unknown	60
GSM2663352	Unknown	60
GSM2663353	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663354	Unknown	60
GSM2663355	Sst.Npy.Serpine2	60
GSM2663356	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2663357	Cck.Lmo1.Npy	60
GSM2663358	Cacna2d1.Ndnf.Cxcl14	60
GSM2663359	Vip.Crh.C1ql1	60
GSM2663360	Cacna2d1.Ndnf.Rgs10	60
GSM2663361	Unknown	60
GSM2663362	Unknown	60
GSM2663363	Calb2.Vip.Igfbp4	60
GSM2663364	Unknown	60
GSM2663365	Pvalb.C1ql1.Pvalb	60
GSM2663366	Calb2.Cntnap5a.Igfbp6	60
GSM2663367	Ntng1.Rgs10	60
GSM2663368	Cck.Cxcl14.Slc17a8	60
GSM2663369	Ntng1.Synpr	60
GSM2663370	Unknown	60
GSM2663371	Vip.Crh.Pcp4	60
GSM2663372	Cck.Lmo1.Vip.Crh	60
GSM2663373	Unknown	60
GSM2663374	Sst.Pnoc.Calb1.Igfbp5	60
GSM2663375	Pvalb.Tac1.Syt2	60
GSM2663376	Cacna2d1.Lhx6.Reln	60
GSM2663377	Ntng1.Rgs10	60
GSM2663378	Unknown	60
GSM2663379	Calb2.Vip.Nos1	60
