Cell	CellType	nbtSNE_x	nbtSNE_y	Latent_factor
Michaeljames	Calb2.Vip.Gpd1	47.766909999999996	39.171136	-1.1663370000000002
Yareth	Calb2.Vip.Gpd1	50.608065	38.593415	-0.8770600000000001
Giuliana	Calb2.Vip.Gpd1	52.08984	44.210809999999995	-0.670717
Joyelle	Calb2.Vip.Gpd1	53.456624	32.484518	-1.265252
Prezley	Calb2.Vip.Gpd1	51.208617	49.652435	-0.189599
Kahleel	Calb2.Vip.Gpd1	51.803267	43.064088	-0.7251989999999999
Breeana	Calb2.Vip.Gpd1	45.271878	41.040045	-1.275009
Deanthony	Calb2.Vip.Gpd1	48.316010999999996	41.989353	-1.250985
Annah	Calb2.Vip.Gpd1	50.266114	45.06252	-1.099223
Kaity	Calb2.Vip.Gpd1	51.463091	36.724628	-0.955225
Bryse	Calb2.Vip.Gpd1	50.151854	43.592343	-0.6708850000000001
Samaa	Calb2.Vip.Gpd1	59.218865	44.716894	-1.1212739999999999
Dovid	Calb2.Vip.Gpd1	51.770066	48.928466	-1.512249
Reza	Calb2.Vip.Gpd1	57.526226	46.856429	-1.108734
Jaquarius	Calb2.Vip.Gpd1	53.813086	31.910849	-1.166282
Phenyx	Calb2.Vip.Gpd1	51.876794	45.540479	-0.835483
Logan	Calb2.Vip.Gpd1	63.049687	39.422433000000005	-1.097034
Falyn	Calb2.Vip.Gpd1	62.93555500000001	42.929759999999995	-0.9191729999999999
Anayla	Calb2.Vip.Gpd1	57.710564	30.721288	-1.386288
Neko	Calb2.Vip.Gpd1	50.362504	41.777109	-0.839234
Alaila	Calb2.Vip.Gpd1	52.510051000000004	39.307468	-0.944742
Jujhar	Calb2.Vip.Gpd1	53.99848299999999	45.122293	-1.0328700000000002
Neylah	Calb2.Vip.Gpd1	45.166733	41.072488	-0.781779
Yazir	Calb2.Vip.Gpd1	40.949166	47.964148	-1.335775
Minerva	Calb2.Vip.Gpd1	58.664453	45.159126	-0.7534810000000001
Niyah	Calb2.Vip.Gpd1	60.265815	46.847165999999994	-0.956198
Jiro	Calb2.Vip.Gpd1	60.750875	47.479890000000005	-0.9579790000000001
Ailanie	Calb2.Vip.Gpd1	55.894164	40.8565	-1.313301
Joci	Calb2.Vip.Gpd1	56.653988	42.5437	-0.9952690000000001
Durva	Calb2.Vip.Gpd1	55.420442	44.728252000000005	-0.725885
Elek	Calb2.Vip.Gpd1	56.068849	44.277232	-0.726755
Alinah	Calb2.Vip.Gpd1	61.278949	49.931782	-1.0633290000000002
Shaleah	Calb2.Vip.Gpd1	63.06539	49.825345	-1.383749
Drue	Calb2.Vip.Gpd1	54.952228000000005	49.714687	-1.297217
Aubreyanna	Calb2.Vip.Gpd1	48.830161	37.806389	-0.659683
Imad	Calb2.Vip.Gpd1	56.667530000000006	49.356604	-0.7650359999999999
Sohana	Calb2.Vip.Gpd1	61.82659	41.82997	-0.637179
Ayana	Calb2.Vip.Gpd1	50.770122	42.868513	-1.0362879999999999
Sidalee	Calb2.Vip.Gpd1	49.690144000000004	40.624629999999996	-0.8922979999999999
Zana	Calb2.Vip.Gpd1	47.474162	36.185678	-1.098999
Malcom	Calb2.Vip.Gpd1	57.49130699999999	42.79269	-1.199435
Zacharias	Calb2.Vip.Gpd1	52.249376	49.054817	-0.7256229999999999
Arin	Calb2.Vip.Gpd1	47.759318	43.595098	-1.081005
Carsyn	Calb2.Vip.Gpd1	45.96025	49.302158	-0.685104
Latifa	Calb2.Vip.Gpd1	50.555165	38.655242	-0.406447
Halia	Calb2.Vip.Gpd1	62.712327	49.593684	-1.107353
Zabdi	Calb2.Vip.Gpd1	56.090053000000005	49.067921000000005	-0.861943
Elizardo	Calb2.Vip.Gpd1	58.146722	44.722369	-1.097672
Tymia	Calb2.Vip.Gpd1	53.135963000000004	36.860007	-1.230565
Lariyah	Calb2.Vip.Gpd1	58.151444	32.392990999999995	-1.290891
Krishay	Calb2.Vip.Gpd1	53.491502000000004	34.489556	-0.542289
Kairee	Calb2.Vip.Gpd1	40.349872	43.462921	0.030883999999999998
Augusta	Calb2.Vip.Gpd1	53.833073	48.411818	-0.9371379999999999
Makayela	Calb2.Vip.Gpd1	58.78377	36.396204	-1.370628
Adilynn	Calb2.Vip.Gpd1	41.298128000000005	49.986301	-0.913607
Jaydelyn	Calb2.Vip.Gpd1	55.323143	45.051573	-0.679869
Frederic	Calb2.Vip.Gpd1	44.35929	46.355336	0.303552
Adithri	Calb2.Vip.Gpd1	16.567091	13.266709	0.53743
Keionte	Vip.Crh.C1ql1	43.349755	48.602484999999994	-1.2854459999999999
Nariyah	Vip.Crh.C1ql1	37.225578999999996	44.375915	-1.33138
Daylan	Vip.Crh.C1ql1	19.031259	28.976307000000002	-1.5565120000000001
Meeah	Vip.Crh.C1ql1	41.160349	51.995973	-1.716562
Miklo	Vip.Crh.C1ql1	42.51818	50.880395	-1.9418919999999997
Kirin	Vip.Crh.C1ql1	45.966792	51.377399	-1.35355
Kolton	Vip.Crh.C1ql1	38.850024	44.138787	-1.287132
Drayce	Vip.Crh.C1ql1	39.625174	50.966116	-0.845734
Alianys	Vip.Crh.C1ql1	40.731384999999996	52.452985999999996	-1.489583
Matthews	Vip.Crh.C1ql1	35.156636	47.329233	-1.337008
Havoc	Vip.Crh.C1ql1	37.631326	45.512716999999995	-0.855266
Baily	Vip.Crh.C1ql1	41.109742	51.524823	-1.361613
Oktober	Vip.Crh.C1ql1	21.129791	26.630606	-1.3822020000000002
Houston	Vip.Crh.C1ql1	32.707082	34.245103	-1.3807530000000001
Kahil	Vip.Crh.C1ql1	24.61296	39.275431	-1.545183
Indi	Vip.Crh.C1ql1	55.870851	37.218063	-0.9082379999999999
Jaymarion	Vip.Crh.C1ql1	61.814216	47.617785	-1.597329
Zyir	Vip.Crh.C1ql1	63.089641	50.311890000000005	-0.594169
Aubreyella	Vip.Crh.Pcp4	38.237969	47.852659	-1.536002
Izrael	Vip.Crh.Pcp4	39.241640000000004	50.679116	-1.446874
Robson	Vip.Crh.Pcp4	33.687001	46.124111	-1.034326
Caycee	Vip.Crh.Pcp4	36.14348	47.87189	-1.1643649999999999
Aruna	Vip.Crh.Pcp4	41.675776	45.660641	-1.55769
Hsa	Vip.Crh.Pcp4	38.694465	45.323078	-1.451027
Kinga	Vip.Crh.Pcp4	41.685286	38.699609	-1.52631
Liley	Vip.Crh.Pcp4	38.063790000000004	45.151415	-1.316825
Symantha	Vip.Crh.Pcp4	37.908382	49.464352000000005	-1.6981509999999997
Gaege	Vip.Crh.Pcp4	38.502716	47.57036	-1.254392
Ramya	Vip.Crh.Pcp4	37.971493	48.735622	-1.0920239999999999
Gelila	Vip.Crh.Pcp4	43.711737	40.237319	-1.287962
Rolland	Vip.Crh.Pcp4	34.800810999999996	57.620714	-1.200848
Agam	Vip.Crh.Pcp4	35.222637	47.524073	-1.387613
Christiaan	Vip.Crh.Pcp4	38.539392	50.765553999999995	-1.056875
Ayannah	Vip.Crh.Pcp4	39.671341	45.89054	-1.02354
Zack	Vip.Crh.Pcp4	35.249844	50.010996999999996	-1.30634
Greylin	Vip.Crh.Pcp4	37.021956	60.88395500000001	-1.5882120000000002
Maddan	Vip.Crh.Pcp4	32.866331	49.831547	-1.4945
Lesly	Vip.Crh.Pcp4	44.941868	43.173995	-0.7204689999999999
Jurgen	Vip.Crh.Pcp4	34.797247999999996	50.631536	-0.43223
Shaquille	Vip.Crh.Pcp4	56.732203000000005	50.628514	-0.14818299999999998
Victoriarose	Vip.Crh.Pcp4	64.548622	41.60725	-1.625313
Laksh	Vip.Crh.Pcp4	35.24608	49.527953000000004	-0.9244969999999999
Deavon	Vip.Crh.Pcp4	63.978578000000006	42.863982	-0.9076299999999999
Keiona	Vip.Crh.Pcp4	44.968557000000004	43.25213	-1.1064530000000001
Valynn	Vip.Crh.Pcp4	54.559739	54.874632999999996	-1.270329
Warner	Vip.Crh.Pcp4	8.820988999999999	18.072206	-1.753564
Laniyah	Vip.Crh.Pcp4	34.11493	58.387131999999994	-0.907941
Lilyauna	Vip.Crh.Pcp4	34.829483	63.720006999999995	-0.812673
Marielis	Vip.Crh.Pcp4	32.478682	56.666351	-1.171883
Zitlaly	Vip.Crh.Pcp4	33.436134	62.189172	-0.571012
Zakkery	Vip.Crh.Pcp4	36.776071	61.094636	-1.174476
Bryndle	Vip.Crh.Pcp4	33.719384000000005	58.934082999999994	-1.560434
Aliese	Vip.Crh.Pcp4	35.608859	50.313063	-1.1875870000000002
Dekker	Vip.Crh.Pcp4	33.130253	57.71058299999999	-0.717549
Haeven	Vip.Crh.Pcp4	33.107149	61.037217000000005	-1.144083
Avaleigh	Vip.Crh.Pcp4	28.821986	38.851739	-1.0440989999999999
Mileah	Vip.Crh.Pcp4	32.514283	60.924438	-0.968144
Jamarian	Vip.Crh.Pcp4	33.393066999999995	58.442015000000005	-1.39448
Yocelin	Vip.Crh.Pcp4	55.677873	54.966962	-0.455718
Emiliana	Vip.Crh.Pcp4	32.875816	59.055848	-1.026612
Arriyanna	Vip.Crh.Pcp4	34.111344	60.339023	-1.2168459999999999
Tisya	Vip.Crh.Pcp4	31.796805	59.226358	-1.268404
Kenedy	Vip.Crh.Pcp4	33.602998	50.089281	-0.794763
Jahnia	Vip.Crh.Pcp4	33.560074	47.338527	-1.235632
Eliyas	Vip.Crh.Pcp4	36.311873	62.916874	-0.8562629999999999
Shaylin	Vip.Crh.Pcp4	32.272532	58.522831000000004	-1.107251
Javae	Vip.Crh.Pcp4	33.674504999999996	59.562307	-1.0427440000000001
Lulia	Vip.Crh.Pcp4	32.675329999999995	59.568697	-1.019326
Lynnsey	Vip.Crh.Pcp4	31.549044	60.380665	-0.20675700000000002
Adely	Vip.Crh.Pcp4	41.953489000000005	62.026853	-0.899151
Haakon	Vip.Crh.Pcp4	29.465084	64.369795	-1.08487
Jazzlynne	Vip.Crh.Pcp4	41.874421000000005	62.820228	-0.9657180000000001
Taliah	Vip.Crh.Pcp4	15.406069	59.578621999999996	-0.8685940000000001
Tirzah	Vip.Crh.Pcp4	-53.842113	-93.109797	0.038502999999999996
Caren	Cck.Cxcl14.Vip	8.025303	31.383739000000002	-1.120803
Jamere	Cck.Cxcl14.Vip	34.316582000000004	64.778671	-0.9302090000000001
Karyn	Cck.Cxcl14.Vip	11.387051	63.139341	1.149705
Shailen	Cck.Cxcl14.Vip	34.405423	64.58263199999999	-0.582522
Henrick	Cck.Cxcl14.Vip	34.956612	61.273612	-1.446148
Thayne	Cck.Cxcl14.Vip	18.55317	28.141739	-1.239976
Nuri	Cck.Cxcl14.Vip	27.227093	64.776193	-0.932981
Rockwell	Cck.Cxcl14.Vip	32.068826	68.250304	0.274925
Elliora	Cck.Cxcl14.Vip	37.722144	64.140299	0.21566
Allyson	Cck.Cxcl14.Vip	38.058344	64.189225	0.552013
Raheel	Cck.Cxcl14.Vip	32.074358000000004	64.19030500000001	-0.610866
Samaiya	Cck.Cxcl14.Vip	32.5228	63.578106000000005	-0.8935870000000001
Vaibhav	Cck.Cxcl14.Vip	21.413262	68.889623	-0.031383
Chrisangel	Cck.Cxcl14.Vip	26.847181	73.251403	-0.004215999999999999
Ehab	Cck.Cxcl14.Vip	31.960539	67.153686	-0.8775620000000001
Januel	Cck.Cxcl14.Vip	26.389840000000003	71.938136	0.039015
Sandy	Cck.Cxcl14.Vip	28.242132	68.613474	-0.81483
Yael	Cck.Cxcl14.Vip	28.825788	67.21145200000001	-0.723873
Markee	Cck.Cxcl14.Vip	30.172254	68.434504	-0.5120819999999999
Meilani	Cck.Cxcl14.Vip	28.681509000000002	68.176321	-1.279971
Flynt	Cck.Cxcl14.Vip	26.639293	71.990128	-0.592046
Zoltan	Cck.Cxcl14.Vip	25.886297	68.950778	-0.266217
Jaivon	Cck.Cxcl14.Vip	32.237167	62.77243299999999	-0.9501149999999999
Camielle	Cck.Cxcl14.Vip	13.649818	64.36474100000001	-0.553196
Dallys	Cck.Cxcl14.Vip	14.767498999999999	63.71138199999999	-0.7224520000000001
Reigan	Cck.Cxcl14.Vip	22.419017999999998	70.482297	0.049786000000000004
Solomia	Cck.Cxcl14.Vip	15.341556	58.946674	-1.078584
Aayush	Cck.Cxcl14.Vip	15.383272	68.305423	-0.546806
Yasna	Cck.Cxcl14.Vip	28.039671999999996	68.156222	-1.3309309999999999
Estela	Cck.Cxcl14.Vip	13.657816	65.369659	-0.188644
Matelyn	Cck.Cxcl14.Vip	32.977067	70.465763	-0.41433100000000006
Armanii	Cck.Cxcl14.Vip	29.504844	73.62978199999999	-0.036367000000000003
Rahmya	Cck.Cxcl14.Vip	29.762325	65.8111	-0.9717370000000001
Aijah	Cck.Cxcl14.Vip	25.817354	70.955499	-0.422142
Rayon	Cck.Cxcl14.Vip	27.808995	70.677149	-0.9826469999999999
Berniece	Cck.Cxcl14.Vip	28.382415	72.894271	-0.067587
Terrian	Cck.Cxcl14.Vip	12.657278	64.155034	-0.8596360000000001
Niranjana	Cck.Cxcl14.Vip	30.654239	66.139589	-0.737019
Josian	Cck.Cxcl14.Vip	26.633421000000002	66.893185	-0.755614
Arlett	Cck.Cxcl14.Vip	31.266803000000003	66.556312	-1.031651
Arshaan	Cck.Cxcl14.Vip	28.771673999999997	68.037376	-0.875394
Everlyn	Cck.Cxcl14.Vip	26.805752000000002	69.479426	-0.987503
Favour	Cck.Cxcl14.Vip	23.398638000000002	69.672172	-0.287627
Mikhaila	Cck.Cxcl14.Vip	26.901853999999997	66.04163	-0.669912
Draven	Cck.Cxcl14.Vip	26.178042	69.548742	-0.7589229999999999
Carole	Cck.Cxcl14.Vip	30.772589	70.050074	-0.567196
Preslee	Cck.Cxcl14.Vip	29.413496000000002	69.669303	-0.4248
Lilien	Cck.Cxcl14.Vip	31.153484999999996	66.802736	-0.476657
Bennet	Cck.Cxcl14.Vip	29.531309000000004	73.614544	0.142622
Brendan	Cck.Cxcl14.Vip	29.155172999999998	69.33465799999999	-0.8000970000000001
Taelor	Cck.Cxcl14.Vip	29.332095000000002	71.748887	-0.17765799999999998
Dorcas	Cck.Cxcl14.Vip	22.061467	74.672899	0.308977
Haiven	Cck.Cxcl14.Vip	32.033152	68.54674200000001	0.314267
Alianna	Cck.Cxcl14.Vip	14.271338	61.566378	1.369513
Joren	Cck.Cxcl14.Vip	31.707268	72.356639	-0.710812
Akshith	Cck.Cxcl14.Vip	23.341324	69.50914499999999	-0.599983
Henson	Cck.Cxcl14.Vip	26.099988	66.80093199999999	-1.0093370000000002
Red	Cck.Cxcl14.Vip	29.04015	66.57080699999999	-0.731581
Leily	Cck.Cxcl14.Vip	22.890364	69.838146	-0.446719
Jossue	Cck.Cxcl14.Vip	26.243741999999997	75.599086	0.328731
Angelic	Cck.Cxcl14.Vip	28.035269	73.274397	0.37738499999999997
Cyntia	Cck.Cxcl14.Vip	23.89418	74.378835	0.106824
Sahmir	Cck.Cxcl14.Vip	24.699354	71.98185500000001	0.068343
Pinchus	Cck.Cxcl14.Vip	28.703258	74.734628	0.070672
Savion	Cck.Cxcl14.Vip	29.766840000000002	74.556881	-0.056721
Elspeth	Cck.Cxcl14.Vip	30.114592	72.989559	-0.10333599999999998
Leandro	Cck.Cxcl14.Vip	29.56648	75.012395	0.278891
Rikki	Cck.Cxcl14.Vip	21.398679	74.457792	0.962225
Mikyah	Cck.Cxcl14.Vip	21.800427	74.573309	0.359084
Kitara	Cck.Cxcl14.Vip	15.295648000000002	68.65265	-0.14990599999999998
Elody	Cck.Cxcl14.Vip	15.613504999999998	70.96511	-0.18794
Madiyson	Cck.Cxcl14.Vip	24.04836	72.012939	0.072254
Laetyn	Cck.Cxcl14.Calb1.Tac2	7.165775	32.780708000000004	0.8840049999999999
Leasia	Cck.Cxcl14.Calb1.Tac2	26.432242	73.737574	0.181833
Luxie	Cck.Cxcl14.Calb1.Tac2	-27.383689	75.391825	0.20665300000000003
Anjolaoluwa	Cck.Cxcl14.Calb1.Tac2	26.589009000000004	77.339972	0.202965
Tymere	Cck.Cxcl14.Calb1.Tac2	26.091853	75.76310699999999	0.6741050000000001
Kadie	Cck.Cxcl14.Calb1.Tac2	-26.308355	77.214175	0.906982
Tatianna	Cck.Cxcl14.Calb1.Tac2	-44.633741	72.959648	0.560211
Anyiah	Cck.Cxcl14.Calb1.Tac2	26.514028999999997	76.750935	0.36839099999999997
Zayleigh	Cck.Cxcl14.Calb1.Tac2	-23.424764	77.39854100000001	0.33121100000000003
Journii	Cck.Cxcl14.Calb1.Tac2	24.616073	76.153261	0.397858
Daud	Cck.Cxcl14.Calb1.Tac2	-43.475741	74.47847	0.88612
Oriane	Cck.Cxcl14.Calb1.Tac2	-26.01849	78.587774	1.029777
Aryiana	Cck.Cxcl14.Calb1.Tac2	-26.426465000000004	77.099584	1.45489
Lewis	Cck.Cxcl14.Calb1.Tac2	-22.388065	74.532809	0.9007850000000001
Marcos	Cck.Cxcl14.Calb1.Tac2	-22.380782999999997	74.54536999999999	0.9867739999999999
Leonte	Cck.Cxcl14.Calb1.Tac2	-25.958807999999998	78.546017	1.131875
Ryaan	Cck.Cxcl14.Calb1.Tac2	8.835992	60.853689	0.68048
Aneya	Cck.Cxcl14.Calb1.Tac2	8.821531	60.833383	0.686189
Tarynn	Cck.Cxcl14.Calb1.Tac2	9.415525	81.246739	1.519478
Marrah	Cck.Cxcl14.Calb1.Tac2	8.388944	81.853267	0.550998
Averee	Cck.Cxcl14.Calb1.Tac2	-22.911633	84.132441	0.776692
Morrison	Cck.Cxcl14.Calb1.Tac2	-24.758298	78.423084	0.238864
Liba	Cck.Cxcl14.Calb1.Tac2	8.253454	80.76847099999999	0.845719
Aryn	Cck.Cxcl14.Calb1.Tac2	8.636577	81.515872	0.766286
Michelina	Cck.Cxcl14.Calb1.Tac2	-2.6001060000000003	84.203792	0.371008
Lihanna	Cck.Cxcl14.Calb1.Tac2	-38.096043	72.732126	2.011114
Emila	Cck.Cxcl14.Calb1.Tac2	-22.049288	86.265211	1.1604459999999999
Kala	Cck.Cxcl14.Calb1.Tac2	-41.147157	73.707212	1.316673
Desmon	Cck.Cxcl14.Calb1.Tac2	-27.408257	83.49324200000001	1.052948
Celene	Cck.Cxcl14.Calb1.Tac2	-44.464723	72.762289	1.0368549999999999
Adain	Cck.Cxcl14.Calb1.Tac2	-44.800292999999996	75.133016	0.768698
Jazlyne	Cck.Cxcl14.Calb1.Tac2	-41.194092	74.238843	1.7829400000000002
Laiba	Cck.Cxcl14.Calb1.Tac2	-17.535343	83.93563	1.077348
Howie	Cck.Cxcl14.Calb1.Tac2	-40.3738	79.177559	1.337759
Xavyer	Cck.Cxcl14.Calb1.Tac2	-39.6344	79.35512299999999	1.592254
Laticia	Cck.Cxcl14.Calb1.Tac2	10.574064	78.045397	1.5034299999999998
Jahel	Cck.Cxcl14.Calb1.Kctd12	-28.445071999999996	80.880193	2.1989549999999998
Dabria	Cck.Cxcl14.Calb1.Kctd12	-27.512912	80.324513	0.957728
Marylu	Cck.Cxcl14.Calb1.Kctd12	-20.211548999999998	77.598854	1.247507
Zayia	Cck.Cxcl14.Calb1.Kctd12	-12.642659	73.746133	0.22579699999999997
Rithwik	Cck.Cxcl14.Calb1.Kctd12	-12.207689	78.864864	0.728422
Hannalise	Cck.Cxcl14.Calb1.Kctd12	-20.579760999999998	82.994443	0.983029
Camila	Cck.Cxcl14.Calb1.Kctd12	-15.517168	84.56988199999999	1.0213219999999998
Kionna	Cck.Cxcl14.Calb1.Kctd12	-12.306255	81.843429	1.2376530000000001
Sona	Cck.Cxcl14.Calb1.Kctd12	-15.276631	84.45240600000001	1.755322
Victory	Cck.Cxcl14.Calb1.Kctd12	-14.874895	82.896888	0.625125
Kambree	Cck.Cxcl14.Calb1.Kctd12	-18.978439	84.470904	1.243881
Romen	Cck.Cxcl14.Calb1.Kctd12	-19.272172	83.705698	1.1184180000000001
Alessio	Cck.Cxcl14.Calb1.Kctd12	-14.326713	79.687787	1.035615
Lambert	Cck.Cxcl14.Calb1.Kctd12	-16.878861999999998	82.27588	1.368878
Nayla	Cck.Cxcl14.Calb1.Kctd12	-17.59506	84.841722	1.323367
Ziad	Cck.Cxcl14.Calb1.Kctd12	-18.700515	83.67586700000001	0.9016930000000001
Jancarlo	Cck.Cxcl14.Calb1.Kctd12	-17.882234	86.478509	1.117154
Tanden	Cck.Cxcl14.Calb1.Kctd12	-16.000138	86.692205	1.203224
Nishtha	Cck.Cxcl14.Calb1.Kctd12	-21.312514999999998	84.40186899999999	0.987583
Kimberlee	Cck.Cxcl14.Calb1.Kctd12	-18.861241	88.753271	1.324262
Jerren	Cck.Cxcl14.Calb1.Kctd12	-20.263061999999998	77.800427	1.300841
Toby	Cck.Cxcl14.Calb1.Kctd12	-18.833718	80.202761	0.867728
Caydee	Cck.Cxcl14.Calb1.Kctd12	-16.876217999999998	85.136533	0.9320209999999999
Chuna	Cck.Cxcl14.Calb1.Kctd12	-16.638835	86.590632	1.430472
Kathaleya	Cck.Cxcl14.Calb1.Kctd12	-21.076592	78.603831	1.215044
Aamirah	Cck.Cxcl14.Calb1.Kctd12	-25.647613	84.438698	0.964275
Felisha	Cck.Cxcl14.Calb1.Kctd12	-27.421492999999998	83.738387	0.9629770000000001
Jadeveon	Cck.Cxcl14.Calb1.Kctd12	-22.829013	84.85141	1.681055
Joab	Cck.Cxcl14.Calb1.Kctd12	-18.612448999999998	81.11962700000001	1.775843
Yazid	Cck.Cxcl14.Calb1.Kctd12	-24.097732999999998	86.09214399999999	0.934191
Katelyne	Cck.Cxcl14.Calb1.Kctd12	-25.438108	87.516205	0.826152
Endrit	Cck.Cxcl14.Calb1.Kctd12	-20.11463	86.371052	1.302003
Jalyric	Cck.Cxcl14.Calb1.Kctd12	-20.748949	84.78678599999999	1.136119
Amarachukwu	Cck.Cxcl14.Calb1.Kctd12	-19.716344	83.144052	1.039176
Rapheal	Cck.Cxcl14.Calb1.Kctd12	-28.446618	81.036711	2.3611150000000003
Tremaine	Cck.Cxcl14.Calb1.Kctd12	-18.579703	87.595669	1.127291
Kullen	Cck.Cxcl14.Calb1.Kctd12	-21.908807	89.012935	1.9396209999999998
Emmette	Cck.Cxcl14.Calb1.Kctd12	-14.539739	84.622443	2.028119
Ursula	Cck.Cxcl14.Calb1.Kctd12	-24.888771	88.458863	1.554315
Jaevion	Cck.Cxcl14.Calb1.Kctd12	-22.665225	88.002172	1.449238
Lilybelle	Cck.Cxcl14.Calb1.Kctd12	-20.401014	87.44159	1.035434
Ray	Cck.Cxcl14.Calb1.Kctd12	-28.138695000000002	87.89003199999999	1.863849
Raphael	Cck.Cxcl14.Calb1.Kctd12	-21.990991	85.506951	0.854554
Jaber	Cck.Cxcl14.Calb1.Kctd12	-19.905476999999998	85.37546999999999	2.004901
Doria	Cck.Cxcl14.Calb1.Kctd12	-19.562148999999998	88.541209	1.153661
Kristen	Cck.Cxcl14.Calb1.Kctd12	-24.656547	90.814134	0.720091
Maurizio	Cck.Cxcl14.Calb1.Kctd12	-18.112008	87.221283	1.220234
Alaura	Cck.Cxcl14.Calb1.Kctd12	-20.287333	90.051138	1.217616
Rameen	Cck.Cxcl14.Slc17a8	-29.094734000000003	80.52120699999999	2.531457
Daymian	Cck.Cxcl14.Slc17a8	-50.136965999999994	83.945908	2.252022
Jaxson	Cck.Cxcl14.Slc17a8	-50.410219	83.818339	2.324682
Kensington	Cck.Cxcl14.Slc17a8	-49.587046	84.783455	2.161403
Alliana	Cck.Cxcl14.Slc17a8	-45.240221999999996	81.692902	1.9042540000000001
Rex	Cck.Cxcl14.Slc17a8	-43.349624	85.902653	2.610188
Aaminah	Cck.Cxcl14.Slc17a8	-39.648817	86.72473199999999	1.619796
Naksh	Cck.Cxcl14.Slc17a8	-32.434274	90.767761	1.512097
Clarabelle	Cck.Cxcl14.Slc17a8	-43.872809000000004	86.27131700000001	2.465312
Hogan	Cck.Cxcl14.Slc17a8	-36.741214	85.276787	2.284271
Spriha	Cck.Cxcl14.Slc17a8	-32.543791	83.409018	1.452818
Kydon	Cck.Cxcl14.Slc17a8	-48.015722	86.518385	2.550223
Dominek	Cck.Cxcl14.Slc17a8	-37.335048	86.87500899999999	1.8227369999999998
Zalaiyah	Cck.Cxcl14.Slc17a8	-31.033784000000004	89.848899	1.168982
Sebastien	Cck.Cxcl14.Slc17a8	-32.083543	85.55264	1.1973559999999999
Domani	Cck.Cxcl14.Slc17a8	-27.876075	86.793676	1.1756739999999999
Kalleb	Cck.Cxcl14.Slc17a8	-26.968583000000002	88.934894	1.496851
Adessa	Cck.Cxcl14.Slc17a8	-33.458332	83.889218	1.5335940000000001
Roze	Cck.Cxcl14.Slc17a8	-34.284172	87.985279	1.902693
Mirabella	Cck.Cxcl14.Slc17a8	-39.50496	89.134615	1.8836130000000002
Edelyn	Cck.Cxcl14.Slc17a8	-44.681251	82.075114	1.936082
Mahnoor	Cck.Cxcl14.Slc17a8	-48.953956	84.736188	1.497591
Falynn	Cck.Cxcl14.Slc17a8	-35.876154	85.711458	1.6821490000000001
Trinay	Cck.Cxcl14.Slc17a8	-32.678971999999995	87.48695500000001	1.0372620000000001
Alethea	Cck.Cxcl14.Slc17a8	-45.208003999999995	85.630511	2.266654
Emmilyn	Cck.Cxcl14.Slc17a8	-33.870718	85.713966	1.41068
Samyog	Cck.Cxcl14.Slc17a8	-41.299268	74.975054	1.4592379999999998
Cristel	Cck.Cxcl14.Slc17a8	-39.241386	89.435721	0.9565450000000001
Coda	Cck.Cxcl14.Slc17a8	-32.803845	87.740765	1.553394
Elana	Cck.Cxcl14.Slc17a8	-35.217808000000005	87.069052	1.678928
Elliahna	Cck.Cxcl14.Slc17a8	-35.523783	85.837919	1.504445
Zackaria	Cck.Cxcl14.Slc17a8	-28.053442999999998	86.57676500000001	1.307687
Teigan	Cck.Cxcl14.Slc17a8	-29.808646999999997	87.91402099999999	1.7726680000000001
Aastha	Cck.Cxcl14.Slc17a8	-43.671226000000004	83.470177	1.804705
Kalvyn	Cck.Cxcl14.Slc17a8	-34.408128999999995	82.973427	1.6149799999999999
Maddoxx	Cck.Cxcl14.Slc17a8	-46.686495	87.326561	2.07024
Kishon	Cck.Cxcl14.Slc17a8	-43.091745	86.314369	1.804504
Amaryah	Cck.Cxcl14.Slc17a8	-31.856126	85.78343199999999	1.248164
Drelyn	Cck.Cxcl14.Slc17a8	-27.491947999999997	89.358136	1.702977
Rylie	Cck.Cxcl14.Slc17a8	-29.065877	84.400053	0.994346
Kaybree	Cck.Cxcl14.Slc17a8	-41.363863	85.953964	1.673416
Gavan	Cck.Cxcl14.Slc17a8	-30.994058000000003	86.16546	1.293707
Jasey	Cck.Cxcl14.Slc17a8	-28.600399	84.412287	0.9401639999999999
Lester	Cck.Cxcl14.Slc17a8	-23.692038	86.63183000000001	1.4498870000000001
Jalessa	Cck.Cxcl14.Slc17a8	-34.826652	89.82952	1.513371
Meilech	Cck.Cxcl14.Slc17a8	-43.858271	88.1323	1.311345
Raiana	Cck.Cxcl14.Slc17a8	-36.239843	84.366783	2.22879
Mariposa	Cck.Cxcl14.Slc17a8	-38.178476	87.13086700000001	1.1415819999999999
Jovahn	Cck.Cxcl14.Slc17a8	-47.947195	86.557255	2.502108
Melaina	Cck.Cxcl14.Slc17a8	-44.263138	73.953487	1.066626
Ariyah	Cck.Cxcl14.Slc17a8	-26.804257	86.836517	1.30528
Kryslyn	Cck.Cxcl14.Slc17a8	-45.546312	81.554594	2.1630979999999997
Alita	Cck.Cxcl14.Slc17a8	-38.984034	80.784743	1.393609
Ramsey	Cck.Cxcl14.Slc17a8	-33.286388	92.425434	0.795529
Rubin	Cck.Cxcl14.Slc17a8	-46.165331	88.078811	1.15588
Sicily	Cck.Cxcl14.Slc17a8	-28.547503000000003	88.929994	1.379067
